272, 160, 1671, 190, 1659, 945, 260, 931
275, 160, 1670, 190, 1658, 944, 262, 929
276, 159, 1669, 190, 1657, 941, 263, 927
277, 159, 1668, 189, 1655, 940, 265, 925
279, 158, 1666, 189, 1654, 938, 266, 923
280, 158, 1664, 189, 1652, 936, 267, 921
281, 158, 1663, 188, 1650, 934, 269, 919
283, 157, 1661, 188, 1648, 932, 270, 917
284, 157, 1659, 188, 1646, 930, 271, 915
285, 157, 1657, 187, 1644, 928, 272, 913
287, 157, 1655, 187, 1643, 926, 274, 911
288, 157, 1653, 187, 1641, 924, 275, 909
290, 157, 1652, 186, 1639, 922, 276, 907
291, 156, 1651, 186, 1638, 921, 278, 906
292, 156, 1649, 186, 1636, 919, 279, 903
294, 156, 1648, 186, 1635, 917, 280, 901
295, 155, 1646, 185, 1634, 914, 282, 899
296, 155, 1645, 184, 1632, 912, 283, 897
298, 154, 1643, 183, 1631, 910, 285, 895
299, 153, 1642, 183, 1629, 908, 286, 892
300, 153, 1641, 182, 1628, 906, 288, 890
302, 152, 1640, 182, 1627, 904, 289, 889
303, 152, 1638, 181, 1626, 903, 291, 887
305, 152, 1637, 181, 1625, 901, 292, 886
307, 152, 1636, 181, 1624, 899, 294, 884
308, 152, 1635, 181, 1623, 898, 295, 883
310, 152, 1634, 181, 1622, 897, 297, 881
311, 152, 1633, 181, 1621, 895, 298, 880
313, 152, 1632, 181, 1620, 894, 300, 879
314, 152, 1631, 181, 1619, 893, 301, 877
316, 153, 1630, 181, 1618, 891, 303, 876
317, 152, 1629, 181, 1617, 890, 305, 875
319, 152, 1628, 181, 1616, 889, 306, 873
320, 152, 1627, 181, 1615, 887, 307, 871
322, 152, 1626, 181, 1614, 886, 309, 870
323, 153, 1625, 181, 1613, 884, 310, 869
325, 153, 1623, 182, 1611, 883, 312, 867
326, 153, 1622, 182, 1610, 882, 313, 866
328, 153, 1620, 182, 1608, 881, 315, 865
329, 154, 1618, 183, 1607, 880, 316, 864
