126, 95, 1740, 110, 1722, 967, 141, 977
250, 132, 1470, 256, 1457, 857, 252, 1005
325, 265, 1396, 265, 1391, 846, 332, 844
426, 259, 1173, 335, 1172, 740, 430, 840
612, 429, 1116, 446, 1112, 713, 606, 720
163, 131, 1671, 140, 1650, 940, 184, 950
293, 143, 1435, 248, 1432, 820, 313, 997
412, 317, 1398, 328, 1396, 850, 413, 867
443, 310, 1180, 369, 1194, 773, 458, 888
646, 407, 1132, 411, 1135, 670, 649, 687
101, 112, 1711, 109, 1706, 966, 125, 993
325, 223, 1579, 91, 1575, 1011, 342, 854
446, 218, 1446, 220, 1437, 758, 456, 760
537, 219, 1440, 183, 1404, 895, 553, 701
631, 380, 1214, 379, 1214, 693, 634, 699
72, 106, 1744, 104, 1700, 968, 130, 997
401, 206, 1588, 117, 1557, 998, 433, 795
277, 280, 1405, 260, 1402, 842, 317, 898
496, 254, 1300, 330, 1275, 796, 562, 642
641, 411, 1186, 401, 1187, 694, 651, 705
157, 101, 1736, 104, 1703, 941, 198, 944
332, 259, 1330, 175, 1333, 942, 372, 793
521, 275, 1423, 266, 1407, 767, 541, 743
434, 240, 1367, 298, 1331, 847, 518, 679
679, 441, 1222, 501, 1185, 784, 664, 721
193, 165, 1700, 127, 1740, 979, 173, 986
373, 236, 1512, 113, 1542, 870, 325, 829
547, 247, 1421, 237, 1434, 720, 539, 723
503, 361, 1191, 300, 1277, 649, 560, 772
690, 579, 1118, 497, 1177, 726, 731, 821
238, 162, 1698, 155, 1686, 938, 263, 950
451, 196, 1593, 166, 1538, 945, 514, 740
492, 274, 1470, 247, 1462, 793, 513, 782
637, 241, 1343, 254, 1312, 688, 652, 607
708, 364, 1260, 373, 1247, 676, 712, 653
187, 120, 1719, 113, 1728, 952, 186, 958
339, 253, 1620, 100, 1643, 1014, 339, 895
573, 316, 1498, 292, 1503, 816, 577, 802
668, 346, 1514, 262, 1514, 905, 669, 787
692, 434, 1308, 433, 1310, 777, 687, 768
183, 133, 1764, 115, 1770, 949, 200, 979
369, 82, 1641, 247, 1643, 883, 356, 1034
500, 322, 1396, 313, 1402, 790, 504, 803
662, 443, 1351, 413, 1353, 870, 657, 806
679, 432, 1208, 431, 1208, 716, 677, 713
259, 134, 1745, 117, 1759, 928, 261, 940
522, 109, 1712, 231, 1738, 859, 522, 984
572, 331, 1493, 328, 1480, 818, 583, 820
540, 351, 1301, 386, 1285, 788, 536, 885
745, 482, 1215, 479, 1217, 733, 747, 737
222, 105, 1772, 120, 1726, 933, 256, 933
364, 61, 1476, 195, 1412, 749, 370, 916
460, 194, 1457, 209, 1427, 732, 478, 730
527, 277, 1384, 348, 1328, 788, 574, 673
687, 349, 1111, 352, 1107, 585, 695, 575
247, 148, 1683, 153, 1649, 918, 274, 910
350, 134, 1412, 260, 1358, 787, 341, 923
574, 273, 1354, 281, 1335, 705, 582, 684
633, 276, 1290, 209, 1272, 721, 625, 655
808, 455, 1116, 455, 1115, 650, 810, 632
225, 113, 1714, 120, 1701, 923, 235, 923
314, 135, 1577, 112, 1499, 959, 349, 748
520, 237, 1475, 255, 1460, 770, 518, 759
619, 157, 1301, 241, 1291, 662, 634, 804
740, 387, 1208, 404, 1198, 656, 734, 646
266, 122, 1663, 141, 1641, 887, 275, 883
330, 133, 1390, 245, 1362, 774, 332, 888
530, 270, 1295, 294, 1280, 699, 530, 694
569, 276, 1290, 360, 1249, 771, 600, 631
732, 362, 1200, 360, 1195, 609, 738, 618
303, 159, 1601, 151, 1591, 851, 323, 860
393, 115, 1544, 210, 1517, 791, 411, 934
523, 253, 1370, 275, 1352, 730, 519, 714
681, 234, 1311, 310, 1268, 716, 691, 569
742, 402, 1157, 418, 1145, 649, 742, 622
264, 133, 1710, 133, 1698, 945, 250, 901
414, 227, 1594, 115, 1594, 911, 420, 820
587, 230, 1530, 224, 1518, 755, 582, 725
567, 163, 1440, 139, 1373, 733, 487, 617
716, 427, 1228, 424, 1222, 741, 713, 704
240, 92, 1725, 122, 1700, 935, 225, 894
250, 82, 1365, 275, 1362, 834, 217, 922
472, 244, 1363, 284, 1350, 768, 447, 737
489, 216, 1229, 273, 1245, 793, 584, 605
778, 412, 1295, 372, 1308, 680, 788, 688
349, 183, 1756, 184, 1768, 943, 350, 969
482, 250, 1578, 240, 1549, 926, 440, 812
564, 349, 1377, 336, 1391, 791, 554, 792
631, 322, 1215, 270, 1305, 589, 725, 719
750, 424, 1151, 424, 1165, 637, 746, 639
325, 132, 1610, 151, 1598, 832, 335, 846
489, 181, 1478, 209, 1425, 801, 468, 690
747, 311, 1479, 330, 1476, 736, 727, 705
636, 317, 1293, 277, 1302, 658, 608, 664
722, 398, 1220, 396, 1224, 671, 716, 669
106, 76, 1697, 105, 1625, 933, 154, 906
323, 149, 1549, 136, 1483, 985, 410, 731
577, 271, 1449, 296, 1410, 747, 584, 742
606, 232, 1333, 282, 1311, 682, 607, 762
689, 368, 1191, 387, 1176, 658, 683, 639
206, 75, 1770, 106, 1697, 909, 251, 902
405, 134, 1566, 154, 1488, 874, 413, 708
571, 219, 1379, 245, 1365, 686, 556, 659
485, 283, 1203, 346, 1251, 718, 483, 733
698, 410, 1162, 416, 1164, 668, 691, 664
209, 137, 1746, 120, 1718, 938, 251, 951
397, 102, 1506, 191, 1454, 748, 424, 951
475, 285, 1353, 283, 1339, 756, 492, 751
519, 301, 1282, 269, 1265, 805, 517, 719
698, 386, 1240, 425, 1214, 730, 678, 675
171, 87, 1754, 123, 1750, 957, 174, 985
345, 80, 1497, 228, 1499, 816, 356, 973
416, 265, 1496, 261, 1483, 874, 414, 833
589, 418, 1309, 369, 1310, 918, 586, 824
633, 418, 1118, 415, 1129, 676, 645, 716
219, 164, 1576, 181, 1558, 918, 218, 899
407, 120, 1351, 197, 1274, 837, 441, 606
573, 344, 1242, 363, 1222, 713, 577, 703
465, 405, 1088, 397, 1068, 702, 477, 755
754, 434, 1174, 460, 1157, 691, 741, 659
317, 128, 1745, 188, 1634, 876, 361, 887
366, 98, 1470, 218, 1329, 738, 328, 927
599, 271, 1447, 296, 1395, 721, 618, 695
551, 200, 1418, 219, 1383, 793, 589, 640
642, 346, 1193, 348, 1184, 638, 659, 630
351, 180, 1773, 191, 1683, 886, 414, 911
521, 155, 1600, 130, 1539, 966, 567, 692
555, 336, 1375, 345, 1338, 756, 576, 755
622, 224, 1294, 258, 1258, 751, 633, 600
785, 358, 1175, 367, 1168, 581, 792, 562
590, 280, 1408, 297, 1362, 707, 612, 690
511, 324, 1352, 365, 1299, 781, 521, 754
616, 278, 1447, 269, 1425, 705, 642, 706
553, 210, 1443, 235, 1401, 852, 588, 663
578, 193, 1467, 223, 1421, 817, 614, 640
605, 214, 1433, 247, 1391, 791, 633, 635
754, 331, 1302, 327, 1291, 619, 771, 609
771, 313, 1313, 313, 1300, 604, 784, 590
633, 236, 1185, 245, 1168, 536, 652, 523
180, 84, 1850, 173, 1718, 971, 230, 972
241, 99, 1821, 160, 1696, 908, 300, 945
267, 101, 1752, 147, 1637, 857, 331, 879
181, 74, 1831, 138, 1702, 914, 259, 955
418, 170, 1501, 158, 1415, 688, 460, 950
418, 127, 1525, 188, 1415, 726, 423, 955
402, 106, 1504, 180, 1386, 720, 397, 969
690, 338, 1482, 325, 1451, 726, 717, 734
621, 352, 1375, 344, 1350, 725, 648, 731
546, 278, 1362, 271, 1328, 675, 581, 695
628, 316, 1304, 379, 1282, 889, 653, 692
708, 176, 1342, 201, 1306, 681, 722, 537
670, 201, 1318, 235, 1289, 711, 691, 564
860, 405, 1251, 400, 1251, 616, 871, 607
715, 334, 1108, 330, 1109, 545, 731, 541
833, 437, 1223, 438, 1223, 655, 844, 640
276, 213, 1602, 237, 1518, 861, 336, 910
207, 92, 1762, 168, 1663, 928, 246, 937
300, 175, 1697, 244, 1593, 913, 333, 927
536, 196, 1639, 144, 1593, 975, 582, 734
588, 180, 1563, 179, 1499, 959, 616, 683
575, 183, 1579, 177, 1519, 956, 609, 691
300, 125, 1592, 181, 1576, 825, 326, 927
255, 285, 1367, 180, 1444, 730, 369, 972
552, 285, 1427, 300, 1450, 761, 584, 874
513, 142, 1341, 496, 1208, 939, 310, 718
395, 481, 1334, 135, 1528, 807, 556, 970
329, 76, 1641, 174, 1764, 869, 200, 848
405, 262, 1330, 290, 1336, 758, 426, 846
145, 286, 1599, 248, 1440, 782, 348, 839
249, 440, 1477, 144, 1608, 793, 581, 851
452, 134, 1609, 185, 1555, 805, 444, 752
218, 110, 1676, 156, 1592, 859, 283, 907
206, 119, 1705, 102, 1639, 899, 275, 874
319, 178, 1495, 177, 1510, 830, 292, 823
149, 130, 1597, 110, 1511, 963, 248, 807
281, 68, 1508, 225, 1544, 840, 259, 932
332, 166, 1398, 225, 1410, 783, 303, 788
217, 114, 1335, 136, 1269, 661, 309, 1003
239, 152, 1537, 118, 1472, 929, 329, 765
83, 174, 1737, 152, 1568, 858, 299, 862
506, 333, 1228, 342, 1220, 715, 516, 743
504, 326, 1134, 361, 1116, 685, 500, 715
486, 395, 1235, 256, 1308, 657, 570, 805
638, 298, 1349, 413, 1288, 801, 574, 686
462, 226, 1158, 272, 1127, 650, 468, 785
431, 89, 1558, 300, 1374, 960, 392, 639
517, 317, 1194, 296, 1180, 632, 548, 698
388, 130, 1138, 351, 1186, 775, 400, 825
385, 196, 1422, 151, 1396, 837, 326, 740
655, 295, 1471, 285, 1465, 769, 613, 720
215, 204, 1386, 190, 1380, 855, 216, 830
178, 176, 1627, 175, 1521, 863, 307, 847
383, 80, 1572, 433, 1343, 953, 253, 776
294, 160, 1648, 146, 1654, 917, 273, 885
352, 176, 1684, 166, 1686, 942, 312, 878
366, 152, 1686, 158, 1679, 929, 313, 847
325, 125, 1664, 145, 1653, 921, 268, 836
506, 159, 1657, 120, 1601, 901, 439, 731
401, 302, 1481, 153, 1580, 711, 518, 945
379, 309, 1465, 161, 1566, 719, 498, 961
370, 273, 1467, 140, 1561, 702, 483, 934
387, 273, 1471, 136, 1566, 693, 503, 921
376, 268, 1460, 135, 1554, 690, 490, 917
369, 187, 1574, 142, 1544, 761, 444, 807
399, 210, 1630, 201, 1586, 833, 450, 850
391, 235, 1619, 230, 1579, 864, 436, 879
412, 245, 1651, 254, 1602, 893, 445, 894
474, 343, 1294, 301, 1377, 727, 492, 821
525, 314, 1340, 293, 1416, 720, 533, 789
281, 250, 1314, 240, 1411, 760, 295, 885
350, 174, 1390, 323, 1362, 901, 188, 741
259, 218, 1507, 236, 1524, 903, 243, 931
288, 365, 1361, 134, 1506, 717, 398, 966
417, 159, 1346, 235, 1440, 720, 495, 888
342, 155, 1274, 238, 1369, 714, 420, 884
441, 347, 1355, 323, 1433, 809, 424, 872
432, 236, 1298, 327, 1236, 843, 323, 697
637, 389, 1239, 387, 1264, 708, 628, 720
672, 391, 1290, 394, 1312, 727, 659, 732
684, 375, 1306, 394, 1320, 732, 664, 720
397, 256, 1187, 212, 1269, 596, 374, 672
397, 316, 1237, 245, 1329, 671, 369, 765
532, 287, 1243, 292, 1259, 674, 526, 682
341, 227, 1147, 211, 1296, 574, 415, 704
317, 231, 1203, 207, 1362, 612, 385, 764
489, 157, 1412, 246, 1311, 839, 427, 637
490, 336, 1373, 318, 1399, 822, 455, 818
419, 276, 1348, 263, 1367, 790, 378, 783
264, 132, 1498, 157, 1455, 792, 298, 792
195, 150, 1498, 180, 1442, 865, 231, 824
211, 131, 1385, 147, 1320, 687, 289, 943
433, 94, 1566, 284, 1434, 854, 374, 706
393, 340, 1114, 310, 1119, 666, 432, 740
526, 179, 1277, 350, 1178, 734, 455, 590
462, 313, 1061, 314, 1061, 637, 486, 742
353, 219, 1310, 195, 1390, 683, 378, 786
548, 365, 1188, 373, 1179, 704, 554, 719
384, 377, 1003, 329, 998, 657, 419, 829
403, 177, 1098, 229, 1069, 665, 420, 953
178, 172, 1608, 196, 1490, 835, 288, 856
309, 186, 1217, 106, 1220, 590, 446, 972
