121, 59, 1805, 54, 1783, 988, 137, 989
215, 95, 1481, 223, 1472, 863, 224, 1029
305, 225, 1403, 218, 1399, 838, 314, 833
434, 213, 1214, 302, 1212, 735, 437, 837
630, 434, 1146, 449, 1144, 732, 626, 741
152, 99, 1715, 102, 1691, 967, 173, 964
299, 114, 1480, 231, 1477, 843, 312, 1022
380, 272, 1412, 280, 1410, 843, 387, 865
413, 243, 1191, 306, 1208, 741, 438, 873
658, 393, 1162, 398, 1165, 675, 661, 690
88, 76, 1767, 62, 1760, 990, 118, 1012
362, 164, 1658, 13, 1644, 1016, 377, 823
428, 201, 1462, 184, 1463, 755, 450, 777
525, 175, 1481, 120, 1436, 904, 553, 699
623, 382, 1229, 378, 1229, 716, 629, 722
55, 65, 1792, 73, 1737, 1000, 109, 1015
422, 160, 1678, 45, 1631, 1015, 463, 789
254, 180, 1425, 195, 1399, 814, 282, 835
465, 223, 1301, 293, 1273, 794, 540, 634
629, 365, 1196, 361, 1194, 674, 637, 680
109, 78, 1741, 73, 1678, 963, 159, 977
329, 219, 1373, 127, 1370, 953, 371, 789
494, 259, 1430, 254, 1412, 788, 512, 759
402, 203, 1382, 269, 1330, 859, 490, 695
680, 425, 1242, 481, 1203, 791, 670, 721
135, 79, 1705, 65, 1733, 980, 103, 971
340, 229, 1538, 115, 1562, 944, 287, 877
518, 220, 1412, 223, 1419, 730, 505, 725
455, 358, 1169, 307, 1257, 678, 509, 802
657, 579, 1093, 500, 1154, 738, 696, 834
179, 106, 1707, 112, 1682, 951, 202, 954
469, 166, 1665, 155, 1577, 996, 521, 741
447, 236, 1470, 219, 1456, 803, 468, 786
574, 222, 1305, 232, 1277, 694, 593, 612
660, 345, 1234, 365, 1215, 686, 661, 656
154, 97, 1738, 92, 1750, 985, 151, 995
319, 237, 1650, 70, 1676, 1055, 318, 922
546, 301, 1503, 274, 1509, 833, 550, 823
653, 332, 1531, 236, 1535, 928, 657, 801
664, 424, 1302, 423, 1305, 790, 660, 781
146, 105, 1785, 84, 1793, 974, 166, 1010
329, 44, 1647, 227, 1651, 900, 316, 1072
480, 311, 1407, 303, 1416, 812, 483, 824
659, 430, 1373, 396, 1378, 888, 653, 817
677, 422, 1226, 419, 1226, 724, 677, 720
229, 112, 1766, 93, 1783, 959, 232, 973
486, 82, 1718, 217, 1746, 883, 484, 1022
551, 330, 1508, 328, 1494, 853, 561, 854
513, 332, 1304, 374, 1287, 802, 509, 909
731, 475, 1217, 472, 1218, 743, 735, 745
155, 82, 1769, 74, 1734, 949, 206, 968
308, 57, 1467, 194, 1410, 780, 322, 980
420, 173, 1461, 204, 1422, 762, 433, 756
511, 248, 1412, 317, 1352, 789, 569, 672
679, 316, 1123, 322, 1119, 573, 689, 558
197, 120, 1697, 134, 1655, 952, 228, 943
279, 79, 1394, 211, 1343, 771, 289, 937
554, 252, 1368, 256, 1348, 711, 567, 693
660, 274, 1339, 198, 1324, 748, 653, 672
783, 447, 1102, 446, 1102, 653, 786, 636
202, 86, 1743, 91, 1732, 951, 209, 949
309, 96, 1645, 76, 1539, 1004, 339, 753
498, 214, 1490, 229, 1476, 781, 498, 772
610, 139, 1316, 235, 1306, 683, 623, 833
727, 367, 1212, 388, 1200, 657, 721, 641
206, 125, 1657, 141, 1635, 938, 221, 940
307, 126, 1392, 238, 1368, 796, 309, 933
481, 276, 1281, 285, 1275, 722, 490, 735
607, 273, 1363, 349, 1323, 795, 646, 652
703, 373, 1191, 364, 1190, 632, 713, 649
266, 140, 1611, 137, 1597, 881, 285, 890
337, 64, 1541, 174, 1511, 790, 365, 952
500, 251, 1389, 273, 1370, 763, 497, 749
701, 219, 1363, 282, 1321, 728, 719, 576
716, 366, 1151, 379, 1141, 629, 718, 603
280, 106, 1778, 103, 1767, 981, 264, 923
397, 216, 1621, 87, 1625, 948, 405, 847
583, 229, 1557, 220, 1549, 788, 576, 757
566, 191, 1470, 144, 1409, 786, 489, 672
695, 351, 1220, 341, 1214, 683, 696, 646
