221, 102, 1718, 128, 1703, 959, 212, 951
220, 102, 1714, 129, 1701, 958, 212, 951
221, 103, 1711, 129, 1699, 957, 212, 951
221, 104, 1709, 130, 1697, 956, 213, 950
222, 105, 1707, 131, 1695, 955, 213, 950
222, 105, 1705, 131, 1693, 954, 214, 949
222, 106, 1703, 131, 1691, 953, 215, 947
223, 106, 1701, 132, 1689, 952, 215, 946
223, 107, 1699, 132, 1687, 951, 216, 945
224, 106, 1698, 132, 1685, 950, 216, 944
224, 107, 1695, 132, 1683, 949, 217, 943
224, 106, 1694, 132, 1681, 947, 217, 942
225, 106, 1692, 132, 1679, 946, 217, 940
225, 106, 1690, 131, 1677, 944, 217, 939
225, 106, 1688, 132, 1675, 943, 218, 937
225, 106, 1686, 131, 1673, 941, 218, 936
225, 106, 1684, 131, 1671, 940, 218, 935
226, 106, 1682, 131, 1669, 938, 218, 933
226, 105, 1680, 131, 1667, 937, 219, 930
227, 105, 1678, 131, 1665, 936, 219, 928
227, 105, 1676, 131, 1663, 935, 219, 927
227, 105, 1674, 130, 1661, 934, 219, 926
227, 105, 1672, 130, 1659, 933, 219, 925
227, 105, 1670, 130, 1657, 932, 219, 924
227, 106, 1668, 130, 1655, 931, 220, 923
228, 106, 1666, 131, 1653, 930, 220, 923
229, 106, 1665, 131, 1652, 929, 221, 922
230, 106, 1663, 131, 1650, 928, 222, 921
230, 107, 1661, 132, 1649, 927, 223, 920
232, 107, 1660, 132, 1647, 926, 224, 919
232, 108, 1658, 132, 1645, 925, 225, 918
233, 108, 1656, 132, 1643, 924, 224, 914
234, 108, 1654, 133, 1641, 923, 225, 913
234, 108, 1653, 133, 1639, 922, 225, 913
235, 109, 1651, 133, 1637, 921, 226, 912
236, 110, 1649, 134, 1635, 920, 227, 911
237, 110, 1647, 134, 1633, 919, 227, 911
237, 111, 1645, 135, 1631, 919, 228, 911
238, 112, 1643, 136, 1629, 919, 229, 911
239, 113, 1641, 137, 1627, 918, 229, 908
240, 113, 1639, 137, 1625, 917, 230, 908
241, 114, 1638, 138, 1627, 916, 231, 907
242, 115, 1636, 139, 1625, 916, 232, 907
243, 116, 1634, 140, 1623, 915, 232, 906
244, 117, 1632, 141, 1621, 914, 233, 906
245, 118, 1630, 141, 1619, 913, 234, 905
246, 119, 1629, 142, 1617, 912, 235, 904
247, 120, 1627, 143, 1615, 911, 236, 903
248, 121, 1625, 144, 1613, 910, 237, 902
250, 122, 1623, 144, 1611, 909, 238, 901
251, 123, 1622, 146, 1609, 908, 240, 900
253, 124, 1620, 146, 1607, 907, 241, 899
254, 125, 1618, 147, 1609, 908, 243, 898
256, 125, 1617, 148, 1608, 907, 245, 897
258, 126, 1615, 148, 1606, 906, 247, 896
259, 126, 1614, 149, 1605, 905, 249, 895
261, 127, 1613, 150, 1604, 904, 251, 894
264, 128, 1611, 151, 1603, 903, 253, 893
266, 129, 1610, 152, 1602, 902, 254, 892
268, 130, 1609, 153, 1601, 901, 257, 891
271, 131, 1608, 154, 1600, 900, 258, 890
273, 132, 1607, 156, 1599, 900, 260, 890
275, 134, 1605, 157, 1598, 899, 263, 889
278, 136, 1604, 159, 1597, 899, 266, 888
280, 137, 1603, 160, 1596, 898, 268, 887
283, 139, 1601, 162, 1595, 897, 270, 887
286, 141, 1600, 163, 1592, 897, 273, 886
288, 142, 1599, 164, 1591, 896, 276, 885
291, 143, 1598, 165, 1590, 895, 279, 884
294, 144, 1597, 166, 1589, 894, 281, 881
297, 144, 1596, 167, 1588, 893, 283, 880
300, 145, 1595, 168, 1587, 892, 286, 879
303, 146, 1594, 169, 1586, 891, 289, 878
305, 146, 1593, 170, 1585, 890, 292, 877
308, 147, 1592, 170, 1584, 889, 294, 876
312, 148, 1591, 171, 1583, 888, 296, 875
315, 149, 1591, 172, 1582, 887, 298, 874
318, 149, 1590, 172, 1581, 886, 300, 871
320, 150, 1589, 173, 1580, 885, 302, 869
323, 151, 1588, 174, 1579, 884, 305, 868
326, 152, 1586, 176, 1577, 882, 309, 866
328, 153, 1584, 177, 1577, 882, 311, 865
331, 155, 1583, 178, 1575, 881, 315, 863
333, 156, 1581, 179, 1574, 880, 317, 862
336, 157, 1580, 180, 1573, 879, 320, 860
338, 157, 1578, 180, 1573, 877, 320, 860
340, 158, 1577, 181, 1571, 876, 323, 860
342, 159, 1575, 182, 1569, 875, 324, 858
343, 160, 1573, 183, 1567, 874, 326, 857
345, 161, 1571, 184, 1565, 873, 328, 856
347, 162, 1570, 185, 1563, 872, 329, 856
348, 163, 1568, 186, 1561, 871, 331, 855
350, 164, 1566, 186, 1559, 870, 331, 855
351, 165, 1564, 187, 1557, 869, 332, 854
352, 166, 1562, 188, 1555, 868, 333, 853
354, 167, 1560, 190, 1553, 867, 335, 852
355, 168, 1558, 191, 1551, 866, 336, 852
358, 169, 1556, 193, 1549, 865, 337, 852
359, 171, 1554, 194, 1547, 865, 339, 850
361, 172, 1552, 195, 1545, 864, 340, 849
361, 173, 1550, 196, 1543, 863, 342, 848
363, 174, 1548, 197, 1541, 862, 343, 847
364, 174, 1546, 197, 1539, 861, 344, 846
365, 175, 1544, 197, 1540, 860, 345, 845
367, 175, 1543, 197, 1538, 859, 347, 841
368, 175, 1541, 198, 1536, 858, 348, 842
369, 175, 1539, 198, 1534, 857, 349, 840
370, 175, 1537, 198, 1533, 854, 351, 838
371, 175, 1535, 198, 1531, 853, 352, 835
372, 175, 1533, 198, 1529, 851, 353, 833
373, 176, 1531, 198, 1527, 849, 354, 831
374, 176, 1529, 198, 1525, 847, 355, 829
375, 176, 1527, 198, 1523, 845, 355, 827
376, 175, 1524, 198, 1521, 843, 356, 825
377, 175, 1522, 198, 1519, 841, 356, 823
378, 175, 1520, 197, 1517, 839, 357, 821
378, 174, 1517, 197, 1515, 837, 358, 819
380, 174, 1515, 197, 1513, 835, 359, 817
380, 174, 1513, 197, 1510, 834, 360, 815
381, 174, 1510, 197, 1508, 832, 361, 813
382, 174, 1509, 196, 1506, 830, 362, 811
383, 174, 1506, 196, 1504, 828, 363, 809
384, 173, 1504, 196, 1502, 826, 364, 807
386, 173, 1501, 196, 1499, 824, 365, 805
386, 174, 1499, 197, 1497, 822, 366, 804
387, 174, 1496, 197, 1494, 821, 367, 803
388, 175, 1494, 197, 1492, 820, 368, 802
389, 175, 1492, 198, 1489, 819, 369, 801
390, 176, 1489, 199, 1486, 817, 369, 800
390, 177, 1486, 199, 1483, 816, 369, 799
391, 178, 1484, 200, 1481, 815, 370, 798
391, 178, 1481, 201, 1479, 814, 371, 797
392, 179, 1478, 202, 1476, 812, 371, 795
393, 180, 1475, 203, 1473, 812, 372, 794
394, 181, 1473, 204, 1470, 811, 373, 793
394, 182, 1470, 204, 1468, 810, 374, 792
396, 183, 1467, 206, 1464, 808, 376, 791
397, 184, 1464, 207, 1462, 808, 376, 790
398, 185, 1462, 208, 1459, 807, 377, 789
399, 186, 1459, 209, 1457, 806, 380, 788
400, 188, 1457, 210, 1455, 806, 380, 788
401, 189, 1454, 212, 1452, 805, 381, 787
402, 191, 1452, 213, 1449, 805, 382, 786
403, 193, 1449, 215, 1447, 805, 383, 786
404, 194, 1447, 217, 1445, 805, 384, 785
405, 195, 1444, 218, 1443, 805, 385, 785
407, 196, 1443, 219, 1441, 803, 386, 784
408, 197, 1441, 220, 1439, 802, 387, 783
409, 198, 1439, 221, 1437, 801, 388, 782
410, 199, 1437, 222, 1436, 800, 390, 781
412, 200, 1436, 223, 1434, 799, 390, 779
